url;title;url_author;author;url_oeuvre;title_oeuvre;rating tags;warning tags;category tags;fandom tags;relationship tags;character tags;freeform tags;language;published;status;words;chapters;comments;kudos;bookmarks;hits
['/works/15723606'];['Total Command'];[['/users/Epsi110/pseuds/Epsi110']];[['Epsi110']];/tags/%E5%83%95%E3%81%AE%E3%83%92%E3%83%BC%E3%83%AD%E3%83%BC%E3%82%A2%E3%82%AB%E3%83%87%E3%83%9F%E3%82%A2%20%7C%20Boku%20no%20Hero%20Academia%20%7C%20My%20Hero%20Academia%20(Anime%20*a*%20Manga)/works;僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga);['Explicit'];['Graphic Depictions Of Violence'];['F/M', 'Multi'];['僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'];['Midoriya Izuku/Everyone', 'Hatsume Mei & Midoriya Izuku', 'Hatsume Mei/Midoriya Izuku', 'Bakugou Katsuki/Midoriya Izuku', 'Midoriya Izuku/Yaoyorozu Momo', 'Midoriya Izuku/Uraraka Ochako', 'Polydoriya', 'Ashido Mina/Midoriya Izuku', 'Midoriya Izuku/Usagiyama Rumi | Miruko'];['Midoriya Izuku', 'Yagi Toshinori | All Might', 'Midoriya Inko', 'Bakugou Katsuki', 'Hatsume Mei', 'Uraraka Ochako', 'Kayama Nemuri | Midnight', 'Yaoyorozu Momo', 'Todoroki Shouto', 'Ashido Mina', 'Asui Tsuyu', 'Hagakure Tooru', 'Kirishima Eijirou', 'Iida Tenya', 'Class 1-A (My Hero Academia)', 'Shouji Mezou', 'Jirou Kyouka', 'Usagiyama Rumi | Miruko', 'Todoroki Enji | Endeavor', 'Intelli Saiko'];['the kids are aged up', 'BAMF Midoriya Izuku', 'Midoriya Izuku Has a Quirk', 'Fem!Everyone', 'and I mean everyone', 'Except Izuku', 'And quirkless people are all male', 'Fem!Katsuki', 'fem!shouto', 'Katsumi needs a hug', 'she gets one', 'Izuku high-fives death', 'UA is a University', 'Eventual Smut', 'like waaay into the story', '40~ chapters in even', 'Fluff', 'tease the bunny'];['\n        English\n      '];['2018-08-18'];['2021-05-24'];['311,994'];['76/?'];['5,118'];['17,080'];['2,960'];['1,588,057']
['/works/17292761'];['Locked In Digital'];[['/users/Icarius51/pseuds/RogueDruid']];[['RogueDruid (Icarius51)']];/tags/%E5%83%95%E3%81%AE%E3%83%92%E3%83%BC%E3%83%AD%E3%83%BC%E3%82%A2%E3%82%AB%E3%83%87%E3%83%9F%E3%82%A2%20%7C%20Boku%20no%20Hero%20Academia%20%7C%20My%20Hero%20Academia%20(Anime%20*a*%20Manga)/works;僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga);['Mature'];['Graphic Depictions Of Violence', 'Major Character Death'];['F/F', 'F/M', 'Gen', 'M/M', 'Multi'];"['僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia', 'Slender (Parsec Productions Video Games)', ""Five Nights at Freddy's"", 'Outlast (Video Games)', 'Alien: Isolation (Video Game)', 'Prey (Video Game 2017)', 'BioShock 1 & 2 (Video Games)', 'Biohazard | Resident Evil (Gameverse)', 'Dead Space (Video Games)', 'Dark Souls (Video Games)']";;['Midoriya Izuku', 'Uraraka Ochako', 'Iida Tenya', 'Aoyama Yuuga', 'Class 1-A (My Hero Academia)', 'Nezu', 'Aizawa Shouta | Eraserhead', 'Yagi Toshinori | All Might', 'Kouda Kouji', 'Kaminari Denki', 'Tokoyami Fumikage', 'Shigaraki Tomura | Shimura Tenko', 'Jirou Kyouka', 'Himiko Toga', 'Akaguro Chizome | Stain', 'Kizuki Chitose | Curious', 'Midoriya Inko', 'Inui Ryou | Hound Dog', 'Artorias the Abysswalker', 'Solaire of Astora', 'Ada Wong', 'Usagiyama Rumi | Miruko', 'Dabi | Todoroki Touya', 'Pro Heroes (My Hero Academia)', 'Toyomitsu Taishirou | Fat Gum'];"['Video & Computer Games', 'Horror', 'Psychological Horror', 'Survival Horror', 'Quirkless Midoriya Izuku', 'BAMF Midoriya Izuku', 'Post-Traumatic Stress Disorder - PTSD', 'Trauma', 'Blood and Gore', 'Izuku gets a pet', 'Midoriya Izuku Needs A Hug', 'Bisexual Midoriya Izuku', 'Video Game Mechanics', 'Overpowered Midoriya Izuku', 'Midoriya Izuku Does Not Have One for All Quirk', 'Queerplatonic Relationships', 'Asexuality Spectrum', 'Demisexuality', 'Hallucinations', 'Non-Consensual Body Modification', 'Dubious Science', 'Swordfighting', 'Midoriya Izuku Has a Knife', 'Crossdressing', 'Civilian Casualties are a part of the job', 'Todoroki Shouto has PTSD', ""Todoroki Enji | Endeavor's Bad Parenting"", 'Gun Violence', 'Gun Wielding Midoriya Izuku', 'Emotional/Psychological Abuse', 'Psychological Trauma', 'BAMF Yaoyorozu Momo', 'BAMF Jirou Kyouka', 'BAMF Kouda Koji', 'Alternate Universe - Canon Divergence', 'no Sludge villain Incident', 'Touch-Starved Midoriya Izuku', ""He just wants to cuddle and have a smoke. He's Stressed Out.""]";['\n        English\n      '];['2019-01-04'];['2024-11-12'];['336,120'];['62/?'];['6,788'];['28,508'];['8,333'];['1,567,653']
['/works/22221814'];['Snapshots'];[['/users/MayorHaggar/pseuds/MayorHaggar']];[['MayorHaggar']];/tags/%E5%83%95%E3%81%AE%E3%83%92%E3%83%BC%E3%83%AD%E3%83%BC%E3%82%A2%E3%82%AB%E3%83%87%E3%83%9F%E3%82%A2%20%7C%20Boku%20no%20Hero%20Academia%20%7C%20My%20Hero%20Academia%20(Anime%20*a*%20Manga)/works;僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga);['Explicit'];['No Archive Warnings Apply'];['F/M', 'F/F', 'Multi'];['僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia', 'Harry Potter - J. K. Rowling', 'A Song of Ice and Fire - George R. R. Martin', 'Game of Thrones (TV)', 'Toaru Kagaku no Railgun | A Certain Scientific Railgun', 'Toaru Majutsu no Index | A Certain Magical Index'];;;"['Explicit Sexual Content', 'One Shot Collection', ""Additional Warnings In Author's Note"", 'tags in chapters']";['\n        English\n      '];['2020-01-12'];['2026-01-17'];['611,574'];['607/?'];['884'];['4,200'];['429'];['1,555,300']
['/works/27679802'];['Midoriya, Plus Three-Sixty-Five'];[['/users/Skeleton_of_society/pseuds/Skeleton_of_society']];[['Skeleton_of_society']];/tags/%E5%83%95%E3%81%AE%E3%83%92%E3%83%BC%E3%83%AD%E3%83%BC%E3%82%A2%E3%82%AB%E3%83%87%E3%83%9F%E3%82%A2%20%7C%20Boku%20no%20Hero%20Academia%20%7C%20My%20Hero%20Academia%20(Anime%20*a*%20Manga)/works;僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga);['Mature'];['Graphic Depictions Of Violence'];['Gen', 'Multi', 'F/M', 'M/M'];['僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'];['Midoriya Izuku & Yagi Toshinori | All Might', 'Gran Torino & Midoriya Izuku', 'Aizawa Shouta | Eraserhead & Midoriya Izuku', 'Midoriya Izuku & Nedzu', 'Midoriya Izuku & U.A. Faculty', 'Midoriya Izuku & Toogata Mirio', 'Hadou Nejire & Midoriya Izuku', 'Amajiki Tamaki & Midoriya Izuku', 'Amajiki Tamaki & Hadou Nejire & Midoriya Izuku & Toogata Mirio', 'Amajiki Tamaki/Toogata Mirio', 'Hadou Nejire/Midoriya Izuku'];['Midoriya Izuku', 'Yagi Toshinori | All Might', 'Midoriya Inko', 'Gran Torino (My Hero Academia)', 'Aizawa Shouta | Eraserhead', 'Nedzu (My Hero Academia)', 'U.A. Faculty (My Hero Academia)', 'Original Characters', 'Amajiki Tamaki', 'Hadou Nejire', 'Toogata Mirio'];['Older Midoriya Izuku', 'Midoriya Izuku Has One for All Quirk', 'Parental Yagi Toshinori | All Might', 'Quirk Analysis (My Hero Academia)', 'Smart Midoriya Izuku', 'BAMF Midoriya Izuku', 'Pre-Canon', 'Spoilers', 'Boku no Hero Academia | My Hero Academia Manga Spoilers', 'Alternate Universe - Canon Divergence', 'Canon-Typical Violence'];['\n        English\n      '];['2020-11-22'];['2022-10-28'];['476,346'];['84/?'];['6,812'];['20,163'];['5,432'];['1,449,999']
['/works/29088369'];['The Roundabout Way of Fate'];[['/users/itsmyartfam/pseuds/itsmyartfam']];[['itsmyartfam']];/tags/%E5%83%95%E3%81%AE%E3%83%92%E3%83%BC%E3%83%AD%E3%83%BC%E3%82%A2%E3%82%AB%E3%83%87%E3%83%9F%E3%82%A2%20%7C%20Boku%20no%20Hero%20Academia%20%7C%20My%20Hero%20Academia%20(Anime%20*a*%20Manga)/works;僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga);['Teen And Up Audiences'];['Graphic Depictions Of Violence'];['M/M', 'Multi'];['僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'];['Midoriya Izuku/Todoroki Shouto', 'Bakugou Katsuki & Midoriya Izuku', 'Midoriya Izuku & Yagi Toshinori | All Might', 'Midoriya Izuku & Shuuzenji Chiyo | Recovery Girl', 'Aizawa Shouta | Eraserhead & Midoriya Izuku', 'Bakugou Katsuki/Kirishima Eijirou', 'Midoriya Izuku & Shinsou Hitoshi', 'Midoriya Izuku & Toogata Mirio', 'Amajiki Tamaki & Midoriya Izuku', 'Bakugou Katsuki & Todoroki Shouto', 'Bakugou Katsuki & Midoriya Izuku & Todoroki Shouto'];['Midoriya Izuku', 'Bakugou Katsuki', 'Todoroki Shouto', 'Yagi Toshinori | All Might', 'Shuuzenji Chiyo | Recovery Girl', 'Midoriya Inko', 'Kirishima Eijirou', 'Aizawa Shouta | Eraserhead', 'Class 1-A (My Hero Academia)', 'Class 1-B (My Hero Academia)', 'Shinsou Hitoshi', 'League of Villains (My Hero Academia)', 'Shigaraki Tomura | Shimura Tenko', 'Sensei | All For One', 'Toogata Mirio', 'Amajiki Tamaki', 'Dabi | Todoroki Touya', 'Iguchi Shuuichi | Spinner', 'Sako Atsuhiro | Mr. Compress'];"['Healer Midoriya Izuku', 'Midoriya Izuku Has a Quirk', 'Midoriya Izuku Does Not Have One for All Quirk', 'Midoriya Izuku Has a Healing Quirk', 'BAMF Midoriya Izuku', 'Cinnamon Roll Midoriya Izuku', ""he's just a pure boi doing his best"", 'Fluff and Angst', 'Bakugou Katsuki Swears A Lot', 'Platonic Bakugou Katsuki/Midoriya Izuku', 'but can totally be read as non-platonic trust me', 'Bakugou Katsuki is Bad at Feelings', 'Protective Bakugou Katsuki', 'Midoriya Izuku is a villain magnet', 'Protective Class 1-A (My Hero Academia)', ""don't fuck with their healer"", 'recovery girl mentors izuku', 'Dadzawa', 'dadmight', 'Protective Aizawa Shouta | Eraserhead', 'Alternate Universe - Canon Divergence', 'Slow Burn', 'Major Character Injury', 'Panic Attacks', 'Unhealthy Relationships']";['\n        English\n      '];['2021-01-30'];['2021-07-04'];['354,887'];['44/44'];['5,698'];['31,088'];['8,847'];['1,341,061']
['/works/18068939'];['Regenerate, Fate'];[['/users/Jellofello/pseuds/Jellofello']];[['Jellofello']];/tags/%E5%83%95%E3%81%AE%E3%83%92%E3%83%BC%E3%83%AD%E3%83%BC%E3%82%A2%E3%82%AB%E3%83%87%E3%83%9F%E3%82%A2%20%7C%20Boku%20no%20Hero%20Academia%20%7C%20My%20Hero%20Academia%20(Anime%20*a*%20Manga)/works;僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga);['Mature'];['Creator Chose Not To Use Archive Warnings'];;['僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'];['Midoriya Izuku/Todoroki Shouto', 'Midoriya Izuku & Shinsou Hitoshi', 'Aizawa Shouta | Eraserhead & Midoriya Izuku', 'Aizawa Shouta | Eraserhead/Yamada Hizashi | Present Mic'];['Midoriya Izuku', 'Aizawa Shouta | Eraserhead', 'Todoroki Shouto', 'Shinsou Hitoshi', 'Bakugou Katsuki', 'Yagi Toshinori | All Might', 'Midoriya Hisashi', 'Midoriya Inko', 'Tsukauchi Naomasa', 'Class 1-A (My Hero Academia)', 'Hawks (My Hero Academia)', 'Midoriya Mikumo'];"['Vigilante Midoriya Izuku', 'BAMF Midoriya Izuku', 'Midoriya Izuku Has a Quirk', 'Midoriya Izuku Swears', 'Sassy Midoriya Izuku', 'Aizawa Shouta | Eraserhead is So Done', 'deadpool au kinda', 'Shinsou Hitoshi Replaces Mineta Minoru', 'Mineta gets his acceptance revoked', 'Dead Midoriya Inko', 'Bakugou Katsuki Swears A Lot', 'Illustrations', ""I've been told this is funny but who knows??"", 'Parental Aizawa Shouta | Eraserhead', 'conspiracy theorist/accomplice Hitoshi Shinsou', 'Izuku loves pranking Endeavor', 'He loves fucking with people in general', 'A story of vengeance', 'but also a story of family? Woah', 'Villain Midoriya Hisashi', 'Midoriya Izuku Is A Walking Meme', 'Honey', ""you've got a big storm coming"", 'Midoriya Izuku Has Multiple Quirks', 'Midoriya Izuku Has One for All Quirk', 'Midoriya Izuku Has a Healing Quirk', 'All might will eventually get it right', 'eventually', ""(there's one instance of cannibalism around chap 46-47)"", ""rating changed from 'teen and up' to 'mature' specifically for one (1) scene in 46-47"", 'Everything other than that scene fits a ""Teen and up"" rating']";['\n        English\n      '];['2019-03-11'];['2021-08-18'];['225,140'];['78/78'];['8,660'];['36,089'];['7,744'];['1,297,062']
['/works/28394571'];['better luck next time'];[['/users/nauticalwarrior/pseuds/nauticalwarrior']];[['nauticalwarrior']];/tags/%E5%83%95%E3%81%AE%E3%83%92%E3%83%BC%E3%83%AD%E3%83%BC%E3%82%A2%E3%82%AB%E3%83%87%E3%83%9F%E3%82%A2%20%7C%20Boku%20no%20Hero%20Academia%20%7C%20My%20Hero%20Academia%20(Anime%20*a*%20Manga)/works;僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga);['Explicit'];['Graphic Depictions Of Violence', 'Major Character Death'];['Gen'];['僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia', 'better luck next time - Fandom'];['Aizawa Shouta | Eraserhead & Midoriya Izuku', 'Midoriya Inko & Midoriya Izuku', 'Midoriya Izuku & Todoroki Shouto', 'Midoriya Izuku & Monoma Neito', 'Bakugou Katsuki & Midoriya Izuku'];['Midoriya Izuku', 'Bakugou Katsuki', 'Midoriya Inko', 'Yagi Toshinori | All Might', 'Aizawa Shouta | Eraserhead', 'Original Characters', 'Tsukauchi Naomasa', 'Uraraka Ochako', 'Iida Tenya', 'Kirishima Eijirou', 'Kaminari Denki', 'Yaoyorozu Momo', 'Asui Tsuyu', 'Tokoyami Fumikage', 'Jirou Kyouka', 'Mineta Minoru', 'Hagakure Tooru', 'Todoroki Shouto', 'Ojiro Mashirao', 'Thirteen (My Hero Academia)', 'Shigaraki Tomura | Shimura Tenko', 'Kurogiri (My Hero Academia)', 'Shinsou Hitoshi', 'Yamada Hizashi | Present Mic', 'Monoma Neito', 'Toogata Mirio', 'Usagiyama Rumi | Miruko', 'Mouse (better luck next time)', 'Miura Sumire (Better Luck Next Time)', 'Furuya Kazuo (Better Luck Next Time)', 'Furuya Manami (Better Luck Next Time)', 'Sasaki Maiko (Better Luck Next Time)', 'Yamauchi Ren (Better Luck Next Time)', 'Kojima Ema (Better Luck Next Time)', 'Kojima Haruta (Better Luck Next Time)', 'Ishida Maka (Better Luck Next Time)'];['Suicidal Thoughts', 'Suicide', 'Suicide Attempt', 'Suicidal Midoriya Izuku', 'Vigilante Midoriya Izuku', 'Alternate Universe', 'Midoriya Izuku Has a Quirk', 'Midoriya Izuku Does Not Have One for All Quirk', 'Time Travel', 'Time Loop', 'Hurt/Comfort', 'Whump', 'Injury', 'Parental Aizawa Shouta | Eraserhead', 'Self-Harm', 'Unreliable Narrator', 'Parental Yagi Toshinori | All Might', 'Alternate Universe - Canon Divergence', 'BAMF Midoriya Izuku', 'TRIGGER WARNINGS IN END NOTES', 'Torture', 'Child Abuse', 'Abuse', 'Implied/Referenced Drug Use', 'more than canon typical violence', 'excessive gore', 'Blood and Violence', 'so much gore tbh', 'Rated For Violence', 'does not contain sexual content', 'no romantic relationships with izuku'];['\n        English\n      '];['2020-12-29'];['2022-12-25'];['638,928'];['123/?'];['9,587'];['22,681'];['5,873'];['1,230,450']
['/works/22055713'];['Mastermind: Strategist For Hire'];[['/users/myheadinthecoudsnotcomingdown/pseuds/Clouds']];[['Clouds (myheadinthecoudsnotcomingdown)']];/tags/%E5%83%95%E3%81%AE%E3%83%92%E3%83%BC%E3%83%AD%E3%83%BC%E3%82%A2%E3%82%AB%E3%83%87%E3%83%9F%E3%82%A2%20%7C%20Boku%20no%20Hero%20Academia%20%7C%20My%20Hero%20Academia%20(Anime%20*a*%20Manga)/works;僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga);['Teen And Up Audiences'];['Major Character Death', 'Graphic Depictions Of Violence'];['Gen', 'F/M', 'M/M'];['僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'];['Midoriya Izuku & Toga Himiko', 'Midoriya Izuku & Okuta Kagerou | Giran', 'Midoriya Izuku & Todoroki Shouto', 'Midoriya Izuku/Todoroki Shouto', 'Dabi & Todoroki Shouto', 'Dabi & Takami Keigo | Hawks', 'Dabi/Takami Keigo | Hawks (If you squint)'];['Midoriya Izuku', 'Midoriya Inko', 'Yagi Toshinori | All Might', 'Bakugou Katsuki', 'Takeyama Yuu | Mount Lady', 'Toga Himiko', 'Okuta Kagerou | Giran', 'Midoriya Hisashi', 'Sensei | All For One', 'Shigaraki Tomura | Shimura Tenko', 'Kurogiri (My Hero Academia)', 'Chisaki Kai | Overhaul', 'Nedzu (My Hero Academia)', 'Tsukauchi Naomasa', 'Aizawa Shouta | Eraserhead', 'Todoroki Shouto', 'Nishiya Shinji | Kamui Woods', 'Todoroki Enji | Endeavor', 'Iida Tenya', 'Wash (My Hero Academia)', 'Nemoto Shin', 'Setsuno Touya', 'Rappa Kendou', 'Tengai Hekiji', 'Sakaki Deidoro', 'Hojo Yu', 'Katsukame Rikiya', 'Mizushima Masaki | Manual', 'Native (My Hero Academia)', 'Kurono Hari | Chronostasis', 'Class 1-A (My Hero Academia)', 'Monoma Neito', 'Takami Keigo | Hawks', 'Yotsubashi Rikiya | Re-Destro', 'Hanabata Koukuu | Trumpet', 'Chikazoku Tomoyasu | Skeptic', 'Mera Yokumiru', 'Tobita Danjuurou | Gentle Criminal', 'Aiba Manami | La Brava'];"['Quirkless Midoriya Izuku', 'Quirkless Discrimination (My Hero Academia)', 'Villain Midoriya Izuku', 'Quirk Analysis (My Hero Academia)', 'Genius Midoriya Izuku', 'Scary Midoriya Izuku', 'gradual decent into villainy', 'BAMF Midoriya Izuku', 'Midoriya Izuku Does Not Have One for All Quirk', 'Dead Yagi Toshinori | All Might', 'Confident Midoriya Izuku', 'Shinsou Hitoshi is in Class 1-A', 'Midoriya Izuku Does Not Go to U.A. High School', 'Villain Todoroki Shouto', 'Dabi is a Todoroki', 'poor tsukauchi', 'seriously', 'I put him through hell', 'Slow Burn', ""Todoroki Enji | Endeavor's Bad Parenting"", 'Nobody Has One for All Quirk', 'Manga Spoilers', 'Villain Takami Keigo | Hawks', 'Traitor Monoma Neito', ""romance isn't the point of this story"", ""but it's fun"", 'Villain Midoriya Hisashi', 'meta liberation army']";['\n        English\n      '];['2019-12-31'];['2020-04-05'];['81,579'];['43/43'];['8,140'];['50,877'];['9,137'];['1,227,607']
['/works/23989186'];['Dost Thou Even Steal Hearts?'];[['/users/BukuBuku/pseuds/BukuBuku']];[['BukuBuku']];/tags/%E5%83%95%E3%81%AE%E3%83%92%E3%83%BC%E3%83%AD%E3%83%BC%E3%82%A2%E3%82%AB%E3%83%87%E3%83%9F%E3%82%A2%20%7C%20Boku%20no%20Hero%20Academia%20%7C%20My%20Hero%20Academia%20(Anime%20*a*%20Manga)/works;僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga);['Mature'];['Graphic Depictions Of Violence', 'Major Character Death'];['Gen'];['僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia', 'Persona 5'];['Amamiya Ren & Morgana (Persona Series)', 'Aizawa Shouta & Joker', 'Tsukauchi Naomasa & Joker', 'League of Villains & Joker', 'Class 1-A & Joker', 'La Brava & Joker', 'Phantom Thieves & Yaldaboath', 'Shinsou Hitoshi & Joker', 'No Romantic Relationship(s)', 'Gentle Criminal & Joker', 'Mr. Compress & Joker', 'Lavenza & Joker', 'Spinner & Joker'];['Morgana (Persona Series)', 'Phantom Thieves of Hearts', 'Tsukauchi Naomasa', 'Nezu', 'Yagi Toshinori | All Might', 'Class 1-A (My Hero Academia)', 'Aiba Manami | La Brava', 'Tobita Danjuurou | Gentle Criminal', 'Shinsou Hitoshi', 'League of Villains (My Hero Academia)', 'Kurusu Akira', 'Amamiya Ren (Persona Series)', 'Arsene (Persona Series)', 'Sensei | All For One', 'Aizawa Shouta | Eraserhead', 'Lavenza (Persona Series)', 'Velvet Siblings', 'Takami Keigo | Hawks', 'Tatsuma Ryuuko | Ryuukyuu', 'Hakamata Tsunagu | Best Jeanist', 'Sakamata Kuugo | Gang Orca', 'Usagiyama Rumi | Miruko', 'Iida Tensei | Ingenium', 'Sako Atsuhiro | Mr. Compress', 'Iguchi Shuuichi | Spinner'];"['Protective Aizawa Shouta | Eraserhead', 'Protective Tsukauchi Naomasa', 'Class 1-A Friendship (My Hero Academia)', 'Protective Morgana', 'All Personas Have A Personality', 'Fluff and Angst', ""Don't copy to another site"", 'Phantom Thieves Stuck In Different Worlds', 'Thanks Yaldaboath', 'Stranded', 'Joker Has A+ Acting', 'Found Family', 'Arsene is Bird Dad', 'Some Spoilers For BNHA And Vanilla P5', 'No Persona 5: The Royal Spoilers', 'No BNHA Characters Get A Persona. Ever.', 'The Arcana Is The Means By Which All Is Revealed', 'happy reunions']";['\n        English\n      '];['2020-05-03'];['2024-01-06'];['841,451'];['100/100'];['18,172'];['15,639'];['3,333'];['1,219,162']
['/works/5096105'];['In Another Life'];[['/users/LittleLuxray/pseuds/LittleLuxray']];[['LittleLuxray']];/tags/Haikyuu!!/works;Haikyuu!!;['Teen And Up Audiences'];['Major Character Death'];['M/M'];['Haikyuu!!'];['Akaashi Keiji/Bokuto Koutarou'];['Akaashi Keiji', 'Bokuto Koutarou', 'Kozume Kenma', 'Kuroo Tetsurou'];"['Angst', 'Fluff and Angst', 'Alternate Universe - Hospital', 'Bokuaka - Freeform', ""I'm sorry I wrote this"", ""I'm Sorry"", 'Hurt/Comfort', 'Emotional Hurt/Comfort', 'Haikyuu - Freeform', 'Hospitals', 'i am weak', 'cloud atlas references', 'littleluxray']";['\n        English\n      '];['2015-10-28'];;['22,995'];['1/1'];['7,291'];['96,290'];['17,786'];['3,198,122']
['/works/3301085'];['Conquering the Great King'];[['/users/SuggestiveScribe/pseuds/SuggestiveScribe']];[['SuggestiveScribe']];/tags/Haikyuu!!/works;Haikyuu!!;['Explicit'];['No Archive Warnings Apply'];['M/M'];['Haikyuu!!'];['Iwaizumi Hajime/Oikawa Tooru', 'Sawamura Daichi/Sugawara Koushi', 'Kozume Kenma/Kuroo Tetsurou', 'Azumane Asahi/Nishinoya Yuu'];['Iwaizumi Hajime', 'Oikawa Tooru', 'Kageyama Tobio', 'Sawamura Daichi', 'Sugawara Koushi', 'Kuroo Tetsurou', 'Kozume Kenma', 'Kindaichi Yuutarou', 'Azumane Asahi', 'Nishinoya Yuu', 'Kunimi Akira', 'Irihata Nobuteru'];['Alternate Universe', 'Alcohol', 'Smoking', 'Rimming', 'Orgasm Delay/Denial', 'Anal Fingering', 'Riding', 'Semi-Public Sex', 'Masturbation', 'Pining', 'Fluff and Angst', 'Friendship', 'Exes', 'Porn With Plot', 'Public Display of Affection', 'Hand & Finger Kink', 'Scent Kink', 'Blow Jobs', 'Mild Face-Fucking', 'Sexting', 'Nudes', 'Phone Sex', 'Dirty Talk', 'Light Bondage', 'Voyeurism', 'Begging', 'Power Bottom', '69 (Sex Position)', 'Improper Use of Outerwear'];['\n        English\n      '];['2015-02-06'];['2015-05-30'];['105,691'];['17/17'];['3,314'];['31,327'];['7,614'];['1,081,802']
['/works/27911611'];['deciphered'];[['/users/hoeneymilktea/pseuds/hoeneymilktea']];[['hoeneymilktea']];/tags/Haikyuu!!/works;Haikyuu!!;['Explicit'];['Creator Chose Not To Use Archive Warnings'];['F/M'];['Haikyuu!!'];['Oikawa Tooru/Reader', 'Oikawa Tooru & Reader'];['Oikawa Tooru', 'Iwaizumi Hajime', 'Kuroo Tetsurou', 'Kita Shinsuke', 'Bokuto Koutarou', 'Kozume Kenma', 'Kageyama Tobio', 'Daishou Suguru', 'Suna Rintarou', 'Miya Atsumu', 'Miya Osamu', 'Ushijima Wakatoshi', 'Tendou Satori', 'Akaashi Keiji', 'Kyoutani Kentarou', 'Semi Eita', 'Tanaka Ryuunosuke', 'Nishinoya Yuu', 'Hanamaki Takahiro', 'Matsukawa Issei'];['Street Racing', 'Alternate Universe - Car Racing', 'Drift Racing', 'Inspired by Tokyo Drift', 'References to Drugs', 'Aged-Up Character(s)', 'Fast Cars', 'Inspired by The Fast and the Furious', 'Alternate Universe - Racing', 'Alternate Universe - Gangsters', 'Alternate Universe - Yakuza', 'Minor Original Character(s)', 'Explicit Sexual Content', 'Vaginal Sex', 'Vaginal Fingering', 'Oral Sex', 'Overstimulation', 'Shameless Smut', 'Praise Kink', 'Pillow Talk', 'Choking', 'Fluff and Smut', 'you get fucked up against the window', 'Gun Kink', 'Gun Violence', 'Face Slapping', 'Impact Play', 'Auto Play', 'Unfortunate Implications', 'Vehicular Sex', 'Car Sex', 'Car Accidents', 'Philosophical dread', 'Angst', 'Heavy Angst'];['\n        English\n      '];['2020-12-06'];['2024-02-03'];['200,434'];['17/?'];['363'];['14,316'];['2,763'];['788,206']
